Unnamed: 0,filename,original filename,scanid,digit,database name original,contributing team,database name,included,img_path,split_col
11792.0,c11792.png,Scan_105_digit_2_num_8.png,105,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c11792.png,OngkoDB_2
16873.0,c16873.png,Scan_267_digit_2_num_7.png,267,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16873.png,OngkoDB_2
5865.0,c05865.png,Scan_173_digit_2_num_5.png,173,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05865.png,OngkoDB_2
7721.0,c07721.png,Scan_169_digit_2_num_2.png,169,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07721.png,OngkoDB_2
8894.0,c08894.png,Scan_163_digit_2_num_9.png,163,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08894.png,OngkoDB_2
9582.0,c09582.png,Scan_138_digit_2_num_6.png,138,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09582.png,OngkoDB_2
10677.0,c10677.png,Scan_223_digit_2_num_9.png,223,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10677.png,OngkoDB_2
20189.0,c20189.png,Scan_171_digit_2_num_3.png,171,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20189.png,OngkoDB_2
20793.0,c20793.png,Scan_140_digit_2_num_8.png,140,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20793.png,OngkoDB_2
11970.0,c11970.png,Scan_130_digit_2_num_3.png,130,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c11970.png,OngkoDB_2
19011.0,c19011.png,Scan_121_digit_2_num_0.png,121,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c19011.png,OngkoDB_2
7723.0,c07723.png,Scan_1_digit_2_num_0.png,1,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07723.png,OngkoDB_2
8434.0,c08434.png,Scan_143_digit_2_num_9.png,143,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08434.png,OngkoDB_2
18282.0,c18282.png,Scan_4_digit_2_num_8.png,4,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18282.png,OngkoDB_2
692.0,c00692.png,Scan_30_digit_2_num_5.png,30,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00692.png,OngkoDB_2
2746.0,c02746.png,Scan_70_digit_2_num_9.png,70,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02746.png,OngkoDB_2
6304.0,c06304.png,Scan_10_digit_2_num_9.png,10,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06304.png,OngkoDB_2
4455.0,c04455.png,Scan_223_digit_2_num_8.png,223,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c04455.png,OngkoDB_2
15274.0,c15274.png,Scan_205_digit_2_num_5.png,205,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15274.png,OngkoDB_2
10155.0,c10155.png,Scan_95_digit_2_num_6.png,95,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10155.png,OngkoDB_2
10621.0,c10621.png,Scan_52_digit_2_num_9.png,52,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10621.png,OngkoDB_2
16999.0,c16999.png,Scan_10_digit_2_num_3.png,10,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16999.png,OngkoDB_2
15455.0,c15455.png,Scan_287_digit_2_num_9.png,287,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15455.png,OngkoDB_2
2447.0,c02447.png,Scan_198_digit_2_num_0.png,198,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02447.png,OngkoDB_2
5122.0,c05122.png,Scan_212_digit_2_num_3.png,212,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05122.png,OngkoDB_2
3835.0,c03835.png,Scan_200_digit_2_num_3.png,200,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c03835.png,OngkoDB_2
11799.0,c11799.png,Scan_169_digit_2_num_0.png,169,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c11799.png,OngkoDB_2
1489.0,c01489.png,Scan_142_digit_2_num_4.png,142,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01489.png,OngkoDB_2
22499.0,c22499.png,Scan_189_digit_2_num_4.png,189,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22499.png,OngkoDB_2
19286.0,c19286.png,Scan_181_digit_2_num_1.png,181,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c19286.png,OngkoDB_2
394.0,c00394.png,Scan_226_digit_2_num_1.png,226,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00394.png,OngkoDB_2
14619.0,c14619.png,Scan_137_digit_2_num_4.png,137,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14619.png,OngkoDB_2
599.0,c00599.png,Scan_102_digit_2_num_1.png,102,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00599.png,OngkoDB_2
14299.0,c14299.png,Scan_209_digit_2_num_6.png,209,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14299.png,OngkoDB_2
14332.0,c14332.png,Scan_219_digit_2_num_6.png,219,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14332.png,OngkoDB_2
12471.0,c12471.png,Scan_201_digit_2_num_6.png,201,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12471.png,OngkoDB_2
13402.0,c13402.png,Scan_109_digit_2_num_7.png,109,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13402.png,OngkoDB_2
22935.0,c22935.png,Scan_142_digit_2_num_0.png,142,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22935.png,OngkoDB_2
23521.0,c23521.png,Scan_74_digit_2_num_4.png,74,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23521.png,OngkoDB_2
4665.0,c04665.png,Scan_173_digit_2_num_0.png,173,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c04665.png,OngkoDB_2
12263.0,c12263.png,Scan_58_digit_2_num_7.png,58,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12263.png,OngkoDB_2
18599.0,c18599.png,Scan_194_digit_2_num_2.png,194,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18599.png,OngkoDB_2
1886.0,c01886.png,Scan_236_digit_2_num_5.png,236,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01886.png,OngkoDB_2
6827.0,c06827.png,Scan_62_digit_2_num_8.png,62,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06827.png,OngkoDB_2
6520.0,c06520.png,Scan_136_digit_2_num_1.png,136,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06520.png,OngkoDB_2
22954.0,c22954.png,Scan_170_digit_2_num_4.png,170,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22954.png,OngkoDB_2
21542.0,c21542.png,Scan_224_digit_2_num_1.png,224,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21542.png,OngkoDB_2
1144.0,c01144.png,Scan_3_digit_2_num_1.png,3,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01144.png,OngkoDB_2
14306.0,c14306.png,Scan_162_digit_2_num_2.png,162,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14306.png,OngkoDB_2
14551.0,c14551.png,Scan_236_digit_2_num_0.png,236,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14551.png,OngkoDB_2
17012.0,c17012.png,Scan_60_digit_2_num_9.png,60,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17012.png,OngkoDB_2
9939.0,c09939.png,Scan_211_digit_2_num_2.png,211,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09939.png,OngkoDB_2
22284.0,c22284.png,Scan_271_digit_2_num_4.png,271,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c22284.png,OngkoDB_2
20988.0,c20988.png,Scan_103_digit_2_num_5.png,103,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20988.png,OngkoDB_2
7954.0,c07954.png,Scan_112_digit_2_num_2.png,112,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07954.png,OngkoDB_2
8243.0,c08243.png,Scan_34_digit_2_num_2.png,34,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08243.png,OngkoDB_2
18441.0,c18441.png,Scan_84_digit_2_num_7.png,84,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18441.png,OngkoDB_2
20291.0,c20291.png,Scan_251_digit_2_num_8.png,251,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20291.png,OngkoDB_2
18026.0,c18026.png,Scan_36_digit_2_num_8.png,36,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18026.png,OngkoDB_2
23525.0,c23525.png,Scan_102_digit_2_num_8.png,102,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23525.png,OngkoDB_2
14221.0,c14221.png,Scan_164_digit_2_num_1.png,164,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14221.png,OngkoDB_2
2104.0,c02104.png,Scan_172_digit_2_num_6.png,172,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02104.png,OngkoDB_2
21628.0,c21628.png,Scan_256_digit_2_num_5.png,256,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21628.png,OngkoDB_2
9899.0,c09899.png,Scan_221_digit_2_num_9.png,221,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09899.png,OngkoDB_2
1140.0,c01140.png,Scan_36_digit_2_num_1.png,36,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01140.png,OngkoDB_2
11433.0,c11433.png,Scan_134_digit_2_num_6.png,134,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c11433.png,OngkoDB_2
19234.0,c19234.png,Scan_189_digit_2_num_0.png,189,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c19234.png,OngkoDB_2
9706.0,c09706.png,Scan_113_digit_2_num_7.png,113,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09706.png,OngkoDB_2
10078.0,c10078.png,Scan_157_digit_2_num_5.png,157,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10078.png,OngkoDB_2
2111.0,c02111.png,Scan_179_digit_2_num_7.png,179,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02111.png,OngkoDB_2
9439.0,c09439.png,Scan_104_digit_2_num_0.png,104,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09439.png,OngkoDB_2
18746.0,c18746.png,Scan_26_digit_2_num_7.png,26,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18746.png,OngkoDB_2
18922.0,c18922.png,Scan_146_digit_2_num_9.png,146,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18922.png,OngkoDB_2
5196.0,c05196.png,Scan_124_digit_2_num_1.png,124,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05196.png,OngkoDB_2
13545.0,c13545.png,Scan_21_digit_2_num_9.png,21,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13545.png,OngkoDB_2
20174.0,c20174.png,Scan_224_digit_2_num_4.png,224,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20174.png,OngkoDB_2
7747.0,c07747.png,Scan_212_digit_2_num_0.png,212,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07747.png,OngkoDB_2
13757.0,c13757.png,Scan_113_digit_2_num_4.png,113,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13757.png,OngkoDB_2
18079.0,c18079.png,Scan_156_digit_2_num_0.png,156,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18079.png,OngkoDB_2
3354.0,c03354.png,Scan_145_digit_2_num_7.png,145,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c03354.png,OngkoDB_2
23176.0,c23176.png,Scan_239_digit_2_num_8.png,239,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23176.png,OngkoDB_2
328.0,c00328.png,Scan_100_digit_2_num_0.png,100,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00328.png,OngkoDB_2
1443.0,c01443.png,Scan_14_digit_2_num_9.png,14,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01443.png,OngkoDB_2
21578.0,c21578.png,Scan_211_digit_2_num_0.png,211,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21578.png,OngkoDB_2
2005.0,c02005.png,Scan_124_digit_2_num_7.png,124,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02005.png,OngkoDB_2
12668.0,c12668.png,Scan_17_digit_2_num_9.png,17,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c12668.png,OngkoDB_2
1921.0,c01921.png,Scan_103_digit_2_num_2.png,103,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01921.png,OngkoDB_2
2999.0,c02999.png,Scan_213_digit_2_num_5.png,213,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02999.png,OngkoDB_2
7977.0,c07977.png,Scan_230_digit_2_num_7.png,230,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07977.png,OngkoDB_2
8723.0,c08723.png,Scan_167_digit_2_num_8.png,167,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08723.png,OngkoDB_2
10768.0,c10768.png,Scan_17_digit_2_num_1.png,17,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10768.png,OngkoDB_2
7641.0,c07641.png,Scan_16_digit_2_num_9.png,16,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07641.png,OngkoDB_2
5472.0,c05472.png,Scan_170_digit_2_num_5.png,170,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05472.png,OngkoDB_2
3121.0,c03121.png,Scan_225_digit_2_num_2.png,225,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c03121.png,OngkoDB_2
21029.0,c21029.png,Scan_76_digit_2_num_9.png,76,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21029.png,OngkoDB_2
5920.0,c05920.png,Scan_242_digit_2_num_5.png,242,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05920.png,OngkoDB_2
7931.0,c07931.png,Scan_22_digit_2_num_9.png,22,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07931.png,OngkoDB_2
7812.0,c07812.png,Scan_131_digit_2_num_7.png,131,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07812.png,OngkoDB_2
2927.0,c02927.png,Scan_18_digit_2_num_7.png,18,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c02927.png,OngkoDB_2
9059.0,c09059.png,Scan_220_digit_2_num_5.png,220,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c09059.png,OngkoDB_2
8062.0,c08062.png,Scan_99_digit_2_num_9.png,99,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c08062.png,OngkoDB_2
10985.0,c10985.png,Scan_188_digit_2_num_0.png,188,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10985.png,OngkoDB_2
3736.0,c03736.png,Scan_250_digit_2_num_6.png,250,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c03736.png,OngkoDB_2
15255.0,c15255.png,Scan_164_digit_2_num_2.png,164,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15255.png,OngkoDB_2
21208.0,c21208.png,Scan_142_digit_2_num_2.png,142,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21208.png,OngkoDB_2
17567.0,c17567.png,Scan_103_digit_2_num_7.png,103,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17567.png,OngkoDB_2
23351.0,c23351.png,Scan_57_digit_2_num_3.png,57,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23351.png,OngkoDB_2
4158.0,c04158.png,Scan_129_digit_2_num_3.png,129,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c04158.png,OngkoDB_2
17948.0,c17948.png,Scan_139_digit_2_num_3.png,139,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17948.png,OngkoDB_2
19881.0,c19881.png,Scan_157_digit_2_num_1.png,157,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c19881.png,OngkoDB_2
7480.0,c07480.png,Scan_136_digit_2_num_6.png,136,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07480.png,OngkoDB_2
17386.0,c17386.png,Scan_164_digit_2_num_5.png,164,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17386.png,OngkoDB_2
18153.0,c18153.png,Scan_248_digit_2_num_4.png,248,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18153.png,OngkoDB_2
21366.0,c21366.png,Scan_48_digit_2_num_4.png,48,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21366.png,OngkoDB_2
21153.0,c21153.png,Scan_258_digit_2_num_3.png,258,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c21153.png,OngkoDB_2
11705.0,c11705.png,Scan_68_digit_2_num_1.png,68,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c11705.png,OngkoDB_2
10724.0,c10724.png,Scan_71_digit_2_num_9.png,71,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c10724.png,OngkoDB_2
11202.0,c11202.png,Scan_269_digit_2_num_7.png,269,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c11202.png,OngkoDB_2
6181.0,c06181.png,Scan_200_digit_2_num_1.png,200,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06181.png,OngkoDB_2
20270.0,c20270.png,Scan_7_digit_2_num_2.png,7,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20270.png,OngkoDB_2
14452.0,c14452.png,Scan_287_digit_2_num_7.png,287,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c14452.png,OngkoDB_2
18774.0,c18774.png,Scan_201_digit_2_num_7.png,201,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c18774.png,OngkoDB_2
1236.0,c01236.png,Scan_177_digit_2_num_7.png,177,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c01236.png,OngkoDB_2
17876.0,c17876.png,Scan_225_digit_2_num_5.png,225,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17876.png,OngkoDB_2
23850.0,c23850.png,Scan_88_digit_2_num_1.png,88,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23850.png,OngkoDB_2
20506.0,c20506.png,Scan_13_digit_2_num_5.png,13,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c20506.png,OngkoDB_2
232.0,c00232.png,Scan_53_digit_2_num_7.png,53,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00232.png,OngkoDB_2
367.0,c00367.png,Scan_74_digit_2_num_0.png,74,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00367.png,OngkoDB_2
16556.0,c16556.png,Scan_222_digit_2_num_9.png,222,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16556.png,OngkoDB_2
6905.0,c06905.png,Scan_188_digit_2_num_2.png,188,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c06905.png,OngkoDB_2
23651.0,c23651.png,Scan_111_digit_2_num_9.png,111,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c23651.png,OngkoDB_2
15144.0,c15144.png,Scan_170_digit_2_num_2.png,170,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c15144.png,OngkoDB_2
17217.0,c17217.png,Scan_284_digit_2_num_9.png,284,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c17217.png,OngkoDB_2
16024.0,c16024.png,Scan_134_digit_2_num_4.png,134,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c16024.png,OngkoDB_2
550.0,c00550.png,Scan_10_digit_2_num_4.png,10,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c00550.png,OngkoDB_2
7715.0,c07715.png,Scan_288_digit_2_num_8.png,288,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c07715.png,OngkoDB_2
13428.0,c13428.png,Scan_173_digit_2_num_2.png,173,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c13428.png,OngkoDB_2
5644.0,c05644.png,Scan_93_digit_2_num_0.png,93,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05644.png,OngkoDB_2
5897.0,c05897.png,Scan_50_digit_2_num_4.png,50,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05897.png,OngkoDB_2
5315.0,c05315.png,Scan_186_digit_2_num_6.png,186,2,OngkoDB,Buet_Backpropers,training-c,True,training-c/c05315.png,OngkoDB_2
