,filename,original filename,scanid,digit,database name original,contributing team,database name,included
81,c00081.png,Scan_161_digit_1_num_6.png,161,1,OngkoDB,Buet_Backpropers,training-c,False
82,c00082.png,Scan_47_digit_6_num_6.png,47,6,OngkoDB,Buet_Backpropers,training-c,False
83,c00083.png,Scan_225_digit_2_num_3.png,225,2,OngkoDB,Buet_Backpropers,training-c,True
84,c00084.png,Scan_278_digit_9_num_5.png,278,9,OngkoDB,Buet_Backpropers,training-c,True
85,c00085.png,Scan_188_digit_7_num_4.png,188,7,OngkoDB,Buet_Backpropers,training-c,False
86,c00086.png,Scan_96_digit_4_num_2.png,96,4,OngkoDB,Buet_Backpropers,training-c,True
87,c00087.png,Scan_115_digit_0_num_1.png,115,0,OngkoDB,Buet_Backpropers,training-c,False
88,c00088.png,Scan_37_digit_7_num_9.png,37,7,OngkoDB,Buet_Backpropers,training-c,False
89,c00089.png,Scan_194_digit_1_num_4.png,194,1,OngkoDB,Buet_Backpropers,training-c,True
90,c00090.png,Scan_196_digit_8_num_9.png,196,8,OngkoDB,Buet_Backpropers,training-c,False
91,c00091.png,Scan_159_digit_9_num_8.png,159,9,OngkoDB,Buet_Backpropers,training-c,False
92,c00092.png,Scan_180_digit_9_num_8.png,180,9,OngkoDB,Buet_Backpropers,training-c,True
93,c00093.png,Scan_269_digit_7_num_8.png,269,7,OngkoDB,Buet_Backpropers,training-c,False
94,c00094.png,Scan_23_digit_7_num_0.png,23,7,OngkoDB,Buet_Backpropers,training-c,True
95,c00095.png,Scan_20_digit_7_num_0.png,20,7,OngkoDB,Buet_Backpropers,training-c,False
96,c00096.png,Scan_91_digit_0_num_2.png,91,0,OngkoDB,Buet_Backpropers,training-c,True
97,c00097.png,Scan_74_digit_0_num_5.png,74,0,OngkoDB,Buet_Backpropers,training-c,True
98,c00098.png,Scan_264_digit_5_num_4.png,264,5,OngkoDB,Buet_Backpropers,training-c,False
99,c00099.png,Scan_29_digit_6_num_9.png,29,6,OngkoDB,Buet_Backpropers,training-c,False
100,c00100.png,Scan_275_digit_9_num_3.png,275,9,OngkoDB,Buet_Backpropers,training-c,True
101,c00101.png,Scan_132_digit_0_num_1.png,132,0,OngkoDB,Buet_Backpropers,training-c,True
102,c00102.png,Scan_228_digit_1_num_7.png,228,1,OngkoDB,Buet_Backpropers,training-c,True
103,c00103.png,Scan_151_digit_3_num_4.png,151,3,OngkoDB,Buet_Backpropers,training-c,True
104,c00104.png,Scan_202_digit_2_num_8.png,202,2,OngkoDB,Buet_Backpropers,training-c,True
105,c00105.png,Scan_132_digit_6_num_1.png,132,6,OngkoDB,Buet_Backpropers,training-c,False
106,c00106.png,Scan_112_digit_9_num_2.png,112,9,OngkoDB,Buet_Backpropers,training-c,True
107,c00107.png,Scan_129_digit_1_num_5.png,129,1,OngkoDB,Buet_Backpropers,training-c,False
108,c00108.png,Scan_18_digit_5_num_6.png,18,5,OngkoDB,Buet_Backpropers,training-c,False
109,c00109.png,Scan_71_digit_4_num_6.png,71,4,OngkoDB,Buet_Backpropers,training-c,False
110,c00110.png,Scan_134_digit_5_num_7.png,134,5,OngkoDB,Buet_Backpropers,training-c,True
111,c00111.png,Scan_238_digit_3_num_1.png,238,3,OngkoDB,Buet_Backpropers,training-c,False
112,c00112.png,Scan_80_digit_1_num_6.png,80,1,OngkoDB,Buet_Backpropers,training-c,True
113,c00113.png,Scan_145_digit_0_num_2.png,145,0,OngkoDB,Buet_Backpropers,training-c,True
114,c00114.png,Scan_80_digit_4_num_4.png,80,4,OngkoDB,Buet_Backpropers,training-c,False
115,c00115.png,Scan_93_digit_4_num_5.png,93,4,OngkoDB,Buet_Backpropers,training-c,False
116,c00116.png,Scan_205_digit_7_num_2.png,205,7,OngkoDB,Buet_Backpropers,training-c,True
117,c00117.png,Scan_97_digit_4_num_1.png,97,4,OngkoDB,Buet_Backpropers,training-c,False
118,c00118.png,Scan_251_digit_1_num_1.png,251,1,OngkoDB,Buet_Backpropers,training-c,False
119,c00119.png,Scan_30_digit_4_num_5.png,30,4,OngkoDB,Buet_Backpropers,training-c,True
120,c00120.png,Scan_96_digit_8_num_1.png,96,8,OngkoDB,Buet_Backpropers,training-c,False
121,c00121.png,Scan_259_digit_7_num_4.png,259,7,OngkoDB,Buet_Backpropers,training-c,False
122,c00122.png,Scan_100_digit_4_num_8.png,100,4,OngkoDB,Buet_Backpropers,training-c,True
123,c00123.png,Scan_191_digit_2_num_8.png,191,2,OngkoDB,Buet_Backpropers,training-c,True
124,c00124.png,Scan_246_digit_8_num_3.png,246,8,OngkoDB,Buet_Backpropers,training-c,True
125,c00125.png,Scan_39_digit_1_num_0.png,39,1,OngkoDB,Buet_Backpropers,training-c,False
126,c00126.png,Scan_75_digit_0_num_2.png,75,0,OngkoDB,Buet_Backpropers,training-c,False
127,c00127.png,Scan_247_digit_3_num_3.png,247,3,OngkoDB,Buet_Backpropers,training-c,False
128,c00128.png,Scan_201_digit_3_num_0.png,201,3,OngkoDB,Buet_Backpropers,training-c,False
129,c00129.png,Scan_257_digit_7_num_9.png,257,7,OngkoDB,Buet_Backpropers,training-c,True
130,c00130.png,Scan_265_digit_0_num_6.png,265,0,OngkoDB,Buet_Backpropers,training-c,False
131,c00131.png,Scan_149_digit_4_num_5.png,149,4,OngkoDB,Buet_Backpropers,training-c,False
132,c00132.png,Scan_44_digit_4_num_6.png,44,4,OngkoDB,Buet_Backpropers,training-c,True
133,c00133.png,Scan_138_digit_8_num_7.png,138,8,OngkoDB,Buet_Backpropers,training-c,True
134,c00134.png,Scan_143_digit_4_num_3.png,143,4,OngkoDB,Buet_Backpropers,training-c,False
135,c00135.png,Scan_25_digit_7_num_5.png,25,7,OngkoDB,Buet_Backpropers,training-c,False
136,c00136.png,Scan_36_digit_4_num_5.png,36,4,OngkoDB,Buet_Backpropers,training-c,False
137,c00137.png,Scan_95_digit_3_num_0.png,95,3,OngkoDB,Buet_Backpropers,training-c,False
138,c00138.png,Scan_192_digit_9_num_6.png,192,9,OngkoDB,Buet_Backpropers,training-c,False
139,c00139.png,Scan_161_digit_6_num_6.png,161,6,OngkoDB,Buet_Backpropers,training-c,False
140,c00140.png,Scan_223_digit_8_num_0.png,223,8,OngkoDB,Buet_Backpropers,training-c,True
141,c00141.png,Scan_169_digit_8_num_5.png,169,8,OngkoDB,Buet_Backpropers,training-c,True
142,c00142.png,Scan_8_digit_5_num_3.png,8,5,OngkoDB,Buet_Backpropers,training-c,True
143,c00143.png,Scan_268_digit_3_num_3.png,268,3,OngkoDB,Buet_Backpropers,training-c,False
144,c00144.png,Scan_95_digit_3_num_2.png,95,3,OngkoDB,Buet_Backpropers,training-c,False
145,c00145.png,Scan_253_digit_4_num_3.png,253,4,OngkoDB,Buet_Backpropers,training-c,False
146,c00146.png,Scan_71_digit_9_num_1.png,71,9,OngkoDB,Buet_Backpropers,training-c,False
147,c00147.png,Scan_269_digit_5_num_0.png,269,5,OngkoDB,Buet_Backpropers,training-c,False
148,c00148.png,Scan_59_digit_9_num_7.png,59,9,OngkoDB,Buet_Backpropers,training-c,False
149,c00149.png,Scan_149_digit_8_num_0.png,149,8,OngkoDB,Buet_Backpropers,training-c,False
150,c00150.png,Scan_181_digit_3_num_3.png,181,3,OngkoDB,Buet_Backpropers,training-c,False
151,c00151.png,Scan_181_digit_6_num_8.png,181,6,OngkoDB,Buet_Backpropers,training-c,False
152,c00152.png,Scan_191_digit_7_num_3.png,191,7,OngkoDB,Buet_Backpropers,training-c,True
153,c00153.png,Scan_107_digit_7_num_0.png,107,7,OngkoDB,Buet_Backpropers,training-c,True
154,c00154.png,Scan_145_digit_3_num_2.png,145,3,OngkoDB,Buet_Backpropers,training-c,True
155,c00155.png,Scan_272_digit_7_num_3.png,272,7,OngkoDB,Buet_Backpropers,training-c,True
156,c00156.png,Scan_256_digit_9_num_6.png,256,9,OngkoDB,Buet_Backpropers,training-c,True
157,c00157.png,Scan_220_digit_5_num_6.png,220,5,OngkoDB,Buet_Backpropers,training-c,True
158,c00158.png,Scan_117_digit_3_num_1.png,117,3,OngkoDB,Buet_Backpropers,training-c,False
159,c00159.png,Scan_141_digit_2_num_2.png,141,2,OngkoDB,Buet_Backpropers,training-c,False
160,c00160.png,Scan_40_digit_4_num_4.png,40,4,OngkoDB,Buet_Backpropers,training-c,False
161,c00161.png,Scan_251_digit_9_num_4.png,251,9,OngkoDB,Buet_Backpropers,training-c,False
162,c00162.png,Scan_135_digit_7_num_3.png,135,7,OngkoDB,Buet_Backpropers,training-c,False
163,c00163.png,Scan_151_digit_4_num_5.png,151,4,OngkoDB,Buet_Backpropers,training-c,True
164,c00164.png,Scan_136_digit_0_num_4.png,136,0,OngkoDB,Buet_Backpropers,training-c,True
165,c00165.png,Scan_267_digit_5_num_0.png,267,5,OngkoDB,Buet_Backpropers,training-c,True
166,c00166.png,Scan_37_digit_0_num_0.png,37,0,OngkoDB,Buet_Backpropers,training-c,False
167,c00167.png,Scan_166_digit_2_num_6.png,166,2,OngkoDB,Buet_Backpropers,training-c,True
168,c00168.png,Scan_285_digit_2_num_8.png,285,2,OngkoDB,Buet_Backpropers,training-c,True
169,c00169.png,Scan_41_digit_9_num_0.png,41,9,OngkoDB,Buet_Backpropers,training-c,False
170,c00170.png,Scan_278_digit_3_num_7.png,278,3,OngkoDB,Buet_Backpropers,training-c,False
171,c00171.png,Scan_214_digit_6_num_7.png,214,6,OngkoDB,Buet_Backpropers,training-c,False
172,c00172.png,Scan_188_digit_9_num_9.png,188,9,OngkoDB,Buet_Backpropers,training-c,False
173,c00173.png,Scan_92_digit_5_num_0.png,92,5,OngkoDB,Buet_Backpropers,training-c,False
174,c00174.png,Scan_284_digit_6_num_6.png,284,6,OngkoDB,Buet_Backpropers,training-c,False
175,c00175.png,Scan_30_digit_1_num_4.png,30,1,OngkoDB,Buet_Backpropers,training-c,True
176,c00176.png,Scan_241_digit_2_num_4.png,241,2,OngkoDB,Buet_Backpropers,training-c,True
177,c00177.png,Scan_35_digit_8_num_2.png,35,8,OngkoDB,Buet_Backpropers,training-c,True
178,c00178.png,Scan_242_digit_0_num_2.png,242,0,OngkoDB,Buet_Backpropers,training-c,False
179,c00179.png,Scan_285_digit_1_num_3.png,285,1,OngkoDB,Buet_Backpropers,training-c,True
180,c00180.png,Scan_53_digit_3_num_1.png,53,3,OngkoDB,Buet_Backpropers,training-c,False
181,c00181.png,Scan_103_digit_1_num_3.png,103,1,OngkoDB,Buet_Backpropers,training-c,True
182,c00182.png,Scan_259_digit_6_num_2.png,259,6,OngkoDB,Buet_Backpropers,training-c,False
183,c00183.png,Scan_138_digit_8_num_0.png,138,8,OngkoDB,Buet_Backpropers,training-c,True
184,c00184.png,Scan_230_digit_1_num_0.png,230,1,OngkoDB,Buet_Backpropers,training-c,False
185,c00185.png,Scan_75_digit_0_num_4.png,75,0,OngkoDB,Buet_Backpropers,training-c,True
186,c00186.png,Scan_176_digit_7_num_1.png,176,7,OngkoDB,Buet_Backpropers,training-c,False
187,c00187.png,Scan_57_digit_9_num_6.png,57,9,OngkoDB,Buet_Backpropers,training-c,False
188,c00188.png,Scan_137_digit_0_num_2.png,137,0,OngkoDB,Buet_Backpropers,training-c,False
189,c00189.png,Scan_16_digit_3_num_4.png,16,3,OngkoDB,Buet_Backpropers,training-c,True
190,c00190.png,Scan_115_digit_0_num_4.png,115,0,OngkoDB,Buet_Backpropers,training-c,False
191,c00191.png,Scan_4_digit_6_num_3.png,4,6,OngkoDB,Buet_Backpropers,training-c,True
192,c00192.png,Scan_244_digit_9_num_9.png,244,9,OngkoDB,Buet_Backpropers,training-c,False
193,c00193.png,Scan_223_digit_7_num_8.png,223,7,OngkoDB,Buet_Backpropers,training-c,False
194,c00194.png,Scan_258_digit_1_num_7.png,258,1,OngkoDB,Buet_Backpropers,training-c,False
195,c00195.png,Scan_265_digit_3_num_7.png,265,3,OngkoDB,Buet_Backpropers,training-c,False
196,c00196.png,Scan_258_digit_4_num_1.png,258,4,OngkoDB,Buet_Backpropers,training-c,False
197,c00197.png,Scan_240_digit_7_num_3.png,240,7,OngkoDB,Buet_Backpropers,training-c,False
198,c00198.png,Scan_277_digit_6_num_1.png,277,6,OngkoDB,Buet_Backpropers,training-c,False
199,c00199.png,Scan_79_digit_1_num_2.png,79,1,OngkoDB,Buet_Backpropers,training-c,True
200,c00200.png,Scan_167_digit_2_num_5.png,167,2,OngkoDB,Buet_Backpropers,training-c,True
201,c00201.png,Scan_122_digit_6_num_8.png,122,6,OngkoDB,Buet_Backpropers,training-c,False
202,c00202.png,Scan_78_digit_9_num_1.png,78,9,OngkoDB,Buet_Backpropers,training-c,False
203,c00203.png,Scan_26_digit_7_num_1.png,26,7,OngkoDB,Buet_Backpropers,training-c,False
204,c00204.png,Scan_13_digit_5_num_7.png,13,5,OngkoDB,Buet_Backpropers,training-c,True
205,c00205.png,Scan_224_digit_1_num_9.png,224,1,OngkoDB,Buet_Backpropers,training-c,False
206,c00206.png,Scan_194_digit_2_num_0.png,194,2,OngkoDB,Buet_Backpropers,training-c,False
207,c00207.png,Scan_154_digit_1_num_7.png,154,1,OngkoDB,Buet_Backpropers,training-c,False
208,c00208.png,Scan_20_digit_4_num_2.png,20,4,OngkoDB,Buet_Backpropers,training-c,False
209,c00209.png,Scan_140_digit_0_num_5.png,140,0,OngkoDB,Buet_Backpropers,training-c,False
210,c00210.png,Scan_131_digit_9_num_7.png,131,9,OngkoDB,Buet_Backpropers,training-c,False
211,c00211.png,Scan_42_digit_1_num_0.png,42,1,OngkoDB,Buet_Backpropers,training-c,False
212,c00212.png,Scan_5_digit_4_num_9.png,5,4,OngkoDB,Buet_Backpropers,training-c,True
213,c00213.png,Scan_13_digit_4_num_2.png,13,4,OngkoDB,Buet_Backpropers,training-c,False
214,c00214.png,Scan_73_digit_0_num_4.png,73,0,OngkoDB,Buet_Backpropers,training-c,True
215,c00215.png,Scan_144_digit_3_num_9.png,144,3,OngkoDB,Buet_Backpropers,training-c,False
216,c00216.png,Scan_223_digit_4_num_1.png,223,4,OngkoDB,Buet_Backpropers,training-c,False
217,c00217.png,Scan_96_digit_7_num_6.png,96,7,OngkoDB,Buet_Backpropers,training-c,True
218,c00218.png,Scan_271_digit_0_num_3.png,271,0,OngkoDB,Buet_Backpropers,training-c,True
219,c00219.png,Scan_249_digit_8_num_9.png,249,8,OngkoDB,Buet_Backpropers,training-c,False
220,c00220.png,Scan_147_digit_5_num_9.png,147,5,OngkoDB,Buet_Backpropers,training-c,True
221,c00221.png,Scan_174_digit_8_num_4.png,174,8,OngkoDB,Buet_Backpropers,training-c,True
222,c00222.png,Scan_248_digit_5_num_3.png,248,5,OngkoDB,Buet_Backpropers,training-c,True
223,c00223.png,Scan_115_digit_8_num_9.png,115,8,OngkoDB,Buet_Backpropers,training-c,True
224,c00224.png,Scan_271_digit_8_num_0.png,271,8,OngkoDB,Buet_Backpropers,training-c,False
225,c00225.png,Scan_58_digit_9_num_5.png,58,9,OngkoDB,Buet_Backpropers,training-c,False
226,c00226.png,Scan_44_digit_6_num_6.png,44,6,OngkoDB,Buet_Backpropers,training-c,False
227,c00227.png,Scan_112_digit_8_num_0.png,112,8,OngkoDB,Buet_Backpropers,training-c,True
228,c00228.png,Scan_71_digit_9_num_2.png,71,9,OngkoDB,Buet_Backpropers,training-c,False
229,c00229.png,Scan_184_digit_6_num_4.png,184,6,OngkoDB,Buet_Backpropers,training-c,False
230,c00230.png,Scan_133_digit_9_num_3.png,133,9,OngkoDB,Buet_Backpropers,training-c,False
231,c00231.png,Scan_66_digit_6_num_5.png,66,6,OngkoDB,Buet_Backpropers,training-c,True
232,c00232.png,Scan_53_digit_2_num_7.png,53,2,OngkoDB,Buet_Backpropers,training-c,True
233,c00233.png,Scan_79_digit_9_num_9.png,79,9,OngkoDB,Buet_Backpropers,training-c,True
234,c00234.png,Scan_252_digit_0_num_4.png,252,0,OngkoDB,Buet_Backpropers,training-c,False
235,c00235.png,Scan_230_digit_6_num_2.png,230,6,OngkoDB,Buet_Backpropers,training-c,False
236,c00236.png,Scan_280_digit_2_num_4.png,280,2,OngkoDB,Buet_Backpropers,training-c,True
237,c00237.png,Scan_214_digit_2_num_6.png,214,2,OngkoDB,Buet_Backpropers,training-c,False
238,c00238.png,Scan_190_digit_7_num_3.png,190,7,OngkoDB,Buet_Backpropers,training-c,True
239,c00239.png,Scan_199_digit_0_num_0.png,199,0,OngkoDB,Buet_Backpropers,training-c,False
240,c00240.png,Scan_287_digit_5_num_9.png,287,5,OngkoDB,Buet_Backpropers,training-c,True
241,c00241.png,Scan_106_digit_9_num_7.png,106,9,OngkoDB,Buet_Backpropers,training-c,False
242,c00242.png,Scan_22_digit_3_num_7.png,22,3,OngkoDB,Buet_Backpropers,training-c,False
243,c00243.png,Scan_278_digit_9_num_6.png,278,9,OngkoDB,Buet_Backpropers,training-c,False
244,c00244.png,Scan_177_digit_6_num_8.png,177,6,OngkoDB,Buet_Backpropers,training-c,True
245,c00245.png,Scan_113_digit_8_num_1.png,113,8,OngkoDB,Buet_Backpropers,training-c,True
246,c00246.png,Scan_46_digit_7_num_3.png,46,7,OngkoDB,Buet_Backpropers,training-c,True
247,c00247.png,Scan_20_digit_7_num_5.png,20,7,OngkoDB,Buet_Backpropers,training-c,False
248,c00248.png,Scan_111_digit_5_num_7.png,111,5,OngkoDB,Buet_Backpropers,training-c,True
249,c00249.png,Scan_268_digit_2_num_6.png,268,2,OngkoDB,Buet_Backpropers,training-c,False
250,c00250.png,Scan_68_digit_1_num_5.png,68,1,OngkoDB,Buet_Backpropers,training-c,True
251,c00251.png,Scan_154_digit_5_num_1.png,154,5,OngkoDB,Buet_Backpropers,training-c,True
252,c00252.png,Scan_200_digit_9_num_3.png,200,9,OngkoDB,Buet_Backpropers,training-c,False
253,c00253.png,Scan_241_digit_0_num_9.png,241,0,OngkoDB,Buet_Backpropers,training-c,True
254,c00254.png,Scan_143_digit_5_num_3.png,143,5,OngkoDB,Buet_Backpropers,training-c,False
255,c00255.png,Scan_252_digit_4_num_0.png,252,4,OngkoDB,Buet_Backpropers,training-c,False
256,c00256.png,Scan_228_digit_8_num_7.png,228,8,OngkoDB,Buet_Backpropers,training-c,False
257,c00257.png,Scan_245_digit_0_num_5.png,245,0,OngkoDB,Buet_Backpropers,training-c,False
258,c00258.png,Scan_13_digit_9_num_7.png,13,9,OngkoDB,Buet_Backpropers,training-c,False
259,c00259.png,Scan_189_digit_7_num_7.png,189,7,OngkoDB,Buet_Backpropers,training-c,False
260,c00260.png,Scan_182_digit_0_num_3.png,182,0,OngkoDB,Buet_Backpropers,training-c,True
261,c00261.png,Scan_153_digit_2_num_0.png,153,2,OngkoDB,Buet_Backpropers,training-c,False
262,c00262.png,Scan_42_digit_8_num_6.png,42,8,OngkoDB,Buet_Backpropers,training-c,False
263,c00263.png,Scan_134_digit_4_num_2.png,134,4,OngkoDB,Buet_Backpropers,training-c,True
264,c00264.png,Scan_160_digit_2_num_5.png,160,2,OngkoDB,Buet_Backpropers,training-c,False
265,c00265.png,Scan_248_digit_8_num_0.png,248,8,OngkoDB,Buet_Backpropers,training-c,False
266,c00266.png,Scan_9_digit_2_num_2.png,9,2,OngkoDB,Buet_Backpropers,training-c,False
267,c00267.png,Scan_277_digit_0_num_2.png,277,0,OngkoDB,Buet_Backpropers,training-c,False
